run_id,case_id,base_case_id,phase,symbol,timeframe,direction,volume,open_time,close_time,duration_minutes,open_price,close_price,sl,tp,profit,commission,swap,total_profit,exit_reason,magic_number,entry_comment,exit_comment,open_deal,close_deal
run_20260621_205032,EURUSD_H1_EXIT_TRAILING_TIGHTER_10000_train,EURUSD_H1_EXIT_TRAILING_TIGHTER_10000,train,EURUSD,H1,buy,0.02,2023-01-13 17:00:00,2023-01-16 06:56:59,3716.98,1.08191,1.08535,1.08191,22.0,6.88,0.0,-0.17,6.71,SL,,FAT Trend Buy,sl 1.08535,22,23
run_20260621_205032,EURUSD_H1_EXIT_TRAILING_TIGHTER_10000_train,EURUSD_H1_EXIT_TRAILING_TIGHTER_10000,train,EURUSD,H1,buy,0.03,2023-01-16 10:00:00,2023-01-16 10:56:40,56.67,1.08313,1.08027,1.08313,24.0,-8.58,0.0,0.0,-8.58,SL,,FAT Trend Buy,sl 1.08028,24,25
run_20260621_205032,EURUSD_H1_EXIT_TRAILING_TIGHTER_10000_train,EURUSD_H1_EXIT_TRAILING_TIGHTER_10000,train,EURUSD,H1,buy,0.02,2023-01-17 17:00:00,2023-01-17 17:09:30,9.5,1.08641,1.08266,1.08641,26.0,-7.5,0.0,0.0,-7.5,SL,,FAT Breakout Buy,sl 1.08267,26,27
run_20260621_205032,EURUSD_H1_EXIT_TRAILING_TIGHTER_10000_train,EURUSD_H1_EXIT_TRAILING_TIGHTER_10000,train,EURUSD,H1,buy,0.02,2023-01-18 10:00:00,2023-01-18 10:50:42,50.7,1.08264,1.08342,1.08264,28.0,1.56,0.0,0.0,1.56,SL,,FAT Trend Buy,sl 1.08345,28,29
run_20260621_205032,EURUSD_H1_EXIT_TRAILING_TIGHTER_10000_train,EURUSD_H1_EXIT_TRAILING_TIGHTER_10000,train,EURUSD,H1,buy,0.02,2023-01-18 14:00:00,2023-01-18 15:33:41,93.68,1.08157,1.0842,1.08157,30.0,5.26,0.0,0.0,5.26,SL,,FAT Trend Buy,sl 1.08420,30,31
run_20260621_205032,EURUSD_H1_EXIT_TRAILING_TIGHTER_10000_train,EURUSD_H1_EXIT_TRAILING_TIGHTER_10000,train,EURUSD,H1,buy,0.01,2023-01-18 19:00:00,2023-01-20 10:24:30,2364.5,1.08275,1.08455,1.08275,32.0,1.8,0.0,-0.33,1.47,SL,,FAT Trend Buy,sl 1.08455,32,33
run_20260621_205032,EURUSD_H1_EXIT_TRAILING_TIGHTER_10000_train,EURUSD_H1_EXIT_TRAILING_TIGHTER_10000,train,EURUSD,H1,buy,0.03,2023-01-20 13:00:00,2023-01-20 15:50:12,170.2,1.08395,1.08103,1.08395,34.0,-8.76,0.0,0.0,-8.76,SL,,FAT Trend Buy,sl 1.08103,34,35
run_20260621_205032,EURUSD_H1_EXIT_TRAILING_TIGHTER_10000_train,EURUSD_H1_EXIT_TRAILING_TIGHTER_10000,train,EURUSD,H1,buy,0.02,2023-01-23 14:00:00,2023-01-23 16:21:39,141.65,1.0882,1.08454,1.0882,36.0,-7.32,0.0,0.0,-7.32,SL,,FAT Trend Buy,sl 1.08454,36,37
run_20260621_205032,EURUSD_H1_EXIT_TRAILING_TIGHTER_10000_train,EURUSD_H1_EXIT_TRAILING_TIGHTER_10000,train,EURUSD,H1,buy,0.02,2023-01-23 17:00:00,2023-01-24 06:05:11,785.18,1.08624,1.08685,1.08624,38.0,1.22,0.0,-0.17,1.05,SL,,FAT Trend Buy,sl 1.08687,38,39
run_20260621_205032,EURUSD_H1_EXIT_TRAILING_TIGHTER_10000_train,EURUSD_H1_EXIT_TRAILING_TIGHTER_10000,train,EURUSD,H1,buy,0.04,2023-01-24 07:00:00,2023-01-24 09:49:36,169.6,1.08771,1.08875,1.08771,40.0,4.16,0.0,0.0,4.16,SL,,FAT Trend Buy,sl 1.08877,40,41
run_20260621_205032,EURUSD_H1_EXIT_TRAILING_TIGHTER_10000_train,EURUSD_H1_EXIT_TRAILING_TIGHTER_10000,train,EURUSD,H1,buy,0.04,2023-01-24 11:00:00,2023-01-24 11:55:02,55.03,1.08755,1.08521,1.08755,42.0,-9.36,0.0,0.0,-9.36,SL,,FAT Trend Buy,sl 1.08521,42,43
run_20260621_205032,EURUSD_H1_EXIT_TRAILING_TIGHTER_10000_train,EURUSD_H1_EXIT_TRAILING_TIGHTER_10000,train,EURUSD,H1,buy,0.04,2023-01-25 10:00:00,2023-01-25 13:23:42,203.7,1.08817,1.08587,1.08817,44.0,-9.2,0.0,0.0,-9.2,SL,,FAT Trend Buy,sl 1.08587,44,45
run_20260621_205032,EURUSD_H1_EXIT_TRAILING_TIGHTER_10000_train,EURUSD_H1_EXIT_TRAILING_TIGHTER_10000,train,EURUSD,H1,buy,0.03,2023-01-26 16:00:00,2023-01-26 17:35:28,95.47,1.09033,1.08729,1.09033,46.0,-9.12,0.0,0.0,-9.12,SL,,FAT Trend Buy,sl 1.08732,46,47
run_20260621_205032,EURUSD_H1_EXIT_TRAILING_TIGHTER_10000_train,EURUSD_H1_EXIT_TRAILING_TIGHTER_10000,train,EURUSD,H1,buy,0.02,2023-01-26 23:00:00,2023-01-27 16:12:30,1032.5,1.08929,1.08504,1.08929,48.0,-8.5,0.0,-0.17,-8.67,SL,,FAT Trend Buy,sl 1.08507,48,49
