event,timestamp,run_id,preset_file,ticket,position_id,deal_id,actual_symbol,canonical_symbol,timeframe,strategy,regime,direction,entry_price,initial_sl,initial_tp,current_price,close_price,old_sl,new_sl,old_tp,new_tp,sl_distance_points,tp_distance_points,initial_risk_money,lot_size,spread_at_entry,atr,r_target,unrealized_r,profit,duration_seconds,final_sl,final_tp,realized_r,exit_comment,exit_classification,classification_reason
OPEN,2026.01.02 09:00:00,run_20260621_202843_EURUSD_H1_10000_out_of_sample,ForexAiTrade_run_20260621_202843_EURUSD_H1_10000_out_of_sample.log,2,2,2,EURUSD,EURUSD,PERIOD_H1,FAT Trend Sell,trend,sell,1.17428,1.17714,1.16858,1.17428,0.0,0.0,1.17714,0.0,1.16858,286.00000000000847,570.0000000000038,8.580000000000254,0.03,18.999999999991246,0.0014271428571428837,1.9930069930069472,0.0,0.0,0,1.17714,1.16858,0.0,,,open deal
MODIFY,2026.01.02 12:10:34,run_20260621_202843_EURUSD_H1_10000_out_of_sample,ForexAiTrade_run_20260621_202843_EURUSD_H1_10000_out_of_sample.log,2,2,0,EURUSD,EURUSD,PERIOD_H1,FAT Trend Sell,trend,sell,1.17428,1.17714,1.16858,1.17184,0.0,1.17714,1.17426,1.16858,1.16858,286.00000000000847,570.0000000000038,8.580000000000254,0.03,18.999999999991246,0.0014271428571428837,1.9930069930069472,0.853146853146827,0.0,0,1.17426,1.16858,0.0,,,trailing
MODIFY,2026.01.02 12:10:35,run_20260621_202843_EURUSD_H1_10000_out_of_sample,ForexAiTrade_run_20260621_202843_EURUSD_H1_10000_out_of_sample.log,2,2,0,EURUSD,EURUSD,PERIOD_H1,FAT Trend Sell,trend,sell,1.17428,1.17714,1.16858,1.17181,0.0,1.17426,1.17423,1.16858,1.16858,286.00000000000847,570.0000000000038,8.580000000000254,0.03,18.999999999991246,0.0014271428571428837,1.9930069930069472,0.8636363636363283,0.0,0,1.17423,1.16858,0.0,,,trailing
MODIFY,2026.01.02 12:12:24,run_20260621_202843_EURUSD_H1_10000_out_of_sample,ForexAiTrade_run_20260621_202843_EURUSD_H1_10000_out_of_sample.log,2,2,0,EURUSD,EURUSD,PERIOD_H1,FAT Trend Sell,trend,sell,1.17428,1.17714,1.16858,1.1718,0.0,1.17423,1.17422,1.16858,1.16858,286.00000000000847,570.0000000000038,8.580000000000254,0.03,18.999999999991246,0.0014271428571428837,1.9930069930069472,0.8671328671328546,0.0,0,1.17422,1.16858,0.0,,,trailing
MODIFY,2026.01.02 12:12:30,run_20260621_202843_EURUSD_H1_10000_out_of_sample,ForexAiTrade_run_20260621_202843_EURUSD_H1_10000_out_of_sample.log,2,2,0,EURUSD,EURUSD,PERIOD_H1,FAT Trend Sell,trend,sell,1.17428,1.17714,1.16858,1.17179,0.0,1.17422,1.17421,1.16858,1.16858,286.00000000000847,570.0000000000038,8.580000000000254,0.03,18.999999999991246,0.0014271428571428837,1.9930069930069472,0.8706293706293033,0.0,0,1.17421,1.16858,0.0,,,trailing
MODIFY,2026.01.02 12:12:32,run_20260621_202843_EURUSD_H1_10000_out_of_sample,ForexAiTrade_run_20260621_202843_EURUSD_H1_10000_out_of_sample.log,2,2,0,EURUSD,EURUSD,PERIOD_H1,FAT Trend Sell,trend,sell,1.17428,1.17714,1.16858,1.17177,0.0,1.17421,1.17419,1.16858,1.16858,286.00000000000847,570.0000000000038,8.580000000000254,0.03,18.999999999991246,0.0014271428571428837,1.9930069930069472,0.877622377622356,0.0,0,1.17419,1.16858,0.0,,,trailing
MODIFY,2026.01.02 12:12:34,run_20260621_202843_EURUSD_H1_10000_out_of_sample,ForexAiTrade_run_20260621_202843_EURUSD_H1_10000_out_of_sample.log,2,2,0,EURUSD,EURUSD,PERIOD_H1,FAT Trend Sell,trend,sell,1.17428,1.17714,1.16858,1.17175,0.0,1.17419,1.17417,1.16858,1.16858,286.00000000000847,570.0000000000038,8.580000000000254,0.03,18.999999999991246,0.0014271428571428837,1.9930069930069472,0.8846153846153308,0.0,0,1.17417,1.16858,0.0,,,trailing
MODIFY,2026.01.02 12:14:24,run_20260621_202843_EURUSD_H1_10000_out_of_sample,ForexAiTrade_run_20260621_202843_EURUSD_H1_10000_out_of_sample.log,2,2,0,EURUSD,EURUSD,PERIOD_H1,FAT Trend Sell,trend,sell,1.17428,1.17714,1.16858,1.17174,0.0,1.17417,1.17416,1.16858,1.16858,286.00000000000847,570.0000000000038,8.580000000000254,0.03,18.999999999991246,0.0014271428571428837,1.9930069930069472,0.8881118881118572,0.0,0,1.17416,1.16858,0.0,,,trailing
MODIFY,2026.01.02 12:14:30,run_20260621_202843_EURUSD_H1_10000_out_of_sample,ForexAiTrade_run_20260621_202843_EURUSD_H1_10000_out_of_sample.log,2,2,0,EURUSD,EURUSD,PERIOD_H1,FAT Trend Sell,trend,sell,1.17428,1.17714,1.16858,1.17173,0.0,1.17416,1.17415,1.16858,1.16858,286.00000000000847,570.0000000000038,8.580000000000254,0.03,18.999999999991246,0.0014271428571428837,1.9930069930069472,0.8916083916083835,0.0,0,1.17415,1.16858,0.0,,,trailing
MODIFY,2026.01.02 12:14:32,run_20260621_202843_EURUSD_H1_10000_out_of_sample,ForexAiTrade_run_20260621_202843_EURUSD_H1_10000_out_of_sample.log,2,2,0,EURUSD,EURUSD,PERIOD_H1,FAT Trend Sell,trend,sell,1.17428,1.17714,1.16858,1.1717,0.0,1.17415,1.17412,1.16858,1.16858,286.00000000000847,570.0000000000038,8.580000000000254,0.03,18.999999999991246,0.0014271428571428837,1.9930069930069472,0.9020979020978848,0.0,0,1.17412,1.16858,0.0,,,trailing
MODIFY,2026.01.02 12:14:35,run_20260621_202843_EURUSD_H1_10000_out_of_sample,ForexAiTrade_run_20260621_202843_EURUSD_H1_10000_out_of_sample.log,2,2,0,EURUSD,EURUSD,PERIOD_H1,FAT Trend Sell,trend,sell,1.17428,1.17714,1.16858,1.17169,0.0,1.17412,1.17411,1.16858,1.16858,286.00000000000847,570.0000000000038,8.580000000000254,0.03,18.999999999991246,0.0014271428571428837,1.9930069930069472,0.9055944055944111,0.0,0,1.17411,1.16858,0.0,,,trailing
MODIFY,2026.01.02 12:14:40,run_20260621_202843_EURUSD_H1_10000_out_of_sample,ForexAiTrade_run_20260621_202843_EURUSD_H1_10000_out_of_sample.log,2,2,0,EURUSD,EURUSD,PERIOD_H1,FAT Trend Sell,trend,sell,1.17428,1.17714,1.16858,1.17167,0.0,1.17411,1.17409,1.16858,1.16858,286.00000000000847,570.0000000000038,8.580000000000254,0.03,18.999999999991246,0.0014271428571428837,1.9930069930069472,0.912587412587386,0.0,0,1.17409,1.16858,0.0,,,trailing
MODIFY,2026.01.02 12:14:43,run_20260621_202843_EURUSD_H1_10000_out_of_sample,ForexAiTrade_run_20260621_202843_EURUSD_H1_10000_out_of_sample.log,2,2,0,EURUSD,EURUSD,PERIOD_H1,FAT Trend Sell,trend,sell,1.17428,1.17714,1.16858,1.17163,0.0,1.17409,1.17405,1.16858,1.16858,286.00000000000847,570.0000000000038,8.580000000000254,0.03,18.999999999991246,0.0014271428571428837,1.9930069930069472,0.9265734265734136,0.0,0,1.17405,1.16858,0.0,,,trailing
MODIFY,2026.01.02 12:15:05,run_20260621_202843_EURUSD_H1_10000_out_of_sample,ForexAiTrade_run_20260621_202843_EURUSD_H1_10000_out_of_sample.log,2,2,0,EURUSD,EURUSD,PERIOD_H1,FAT Trend Sell,trend,sell,1.17428,1.17714,1.16858,1.17161,0.0,1.17405,1.17403,1.16858,1.16858,286.00000000000847,570.0000000000038,8.580000000000254,0.03,18.999999999991246,0.0014271428571428837,1.9930069930069472,0.9335664335663885,0.0,0,1.17403,1.16858,0.0,,,trailing
MODIFY,2026.01.02 12:15:06,run_20260621_202843_EURUSD_H1_10000_out_of_sample,ForexAiTrade_run_20260621_202843_EURUSD_H1_10000_out_of_sample.log,2,2,0,EURUSD,EURUSD,PERIOD_H1,FAT Trend Sell,trend,sell,1.17428,1.17714,1.16858,1.1716,0.0,1.17403,1.17402,1.16858,1.16858,286.00000000000847,570.0000000000038,8.580000000000254,0.03,18.999999999991246,0.0014271428571428837,1.9930069930069472,0.9370629370629148,0.0,0,1.17402,1.16858,0.0,,,trailing
MODIFY,2026.01.02 12:15:16,run_20260621_202843_EURUSD_H1_10000_out_of_sample,ForexAiTrade_run_20260621_202843_EURUSD_H1_10000_out_of_sample.log,2,2,0,EURUSD,EURUSD,PERIOD_H1,FAT Trend Sell,trend,sell,1.17428,1.17714,1.16858,1.17159,0.0,1.17402,1.17401,1.16858,1.16858,286.00000000000847,570.0000000000038,8.580000000000254,0.03,18.999999999991246,0.0014271428571428837,1.9930069930069472,0.9405594405594411,0.0,0,1.17401,1.16858,0.0,,,trailing
MODIFY,2026.01.02 12:19:19,run_20260621_202843_EURUSD_H1_10000_out_of_sample,ForexAiTrade_run_20260621_202843_EURUSD_H1_10000_out_of_sample.log,2,2,0,EURUSD,EURUSD,PERIOD_H1,FAT Trend Sell,trend,sell,1.17428,1.17714,1.16858,1.17157,0.0,1.17401,1.17399,1.16858,1.16858,286.00000000000847,570.0000000000038,8.580000000000254,0.03,18.999999999991246,0.0014271428571428837,1.9930069930069472,0.9475524475524161,0.0,0,1.17399,1.16858,0.0,,,trailing
