===== C:\Users\tomah\AppData\Roaming\MetaQuotes\Terminal\BB16F565FAAA6B23A20C26C49416FF05\logs\20260621.log =====
PS	0	20:55:13.192	Network	'168886591': authorized on XMGlobal-MT5 2 through Access Server SG (ping: 193.31 ms, build 5660)
PQ	0	20:55:13.192	Network	'168886591': previous successful authorization performed from 171.4.229.144 on 2026.06.21 16:53:53
GM	0	20:55:14.094	Network	'168886591': terminal synchronized with XM Global Limited: 0 positions, 0 orders, 1572 symbols, 0 spreads
NQ	0	20:55:14.094	Network	'168886591': trading has been enabled - hedging mode
FK	0	20:55:14.704	Tester	automatical testing started
IR	0	20:55:15.274	Trades	use MetaTrader VPS Hosting Service to speed up the execution: 3.99 ms via 'VPS London Red 08' instead of 193.31 ms
KN	0	20:55:33.029	Tester	last test passed with result "successfully finished" in 0:00:16.328
NN	0	20:55:33.221	Experts	expert TrailingSL_Manager (EURUSD#,H1) removed
II	0	20:55:35.662	Terminal	exit with code 0
LL	0	20:55:35.666	Network	'168886591': disconnected from XMGlobal-MT5 2
ED	0	20:55:35.776	Terminal	stopped with 0
QG	0	20:55:35.782	Terminal	shutdown with 0
FP	0	20:56:06.374	Startup	successfully initialized from start config "G:\AiServer\Codex\ForexAiTrade\research\runs\run_20260621_205032\EURUSD_H1_EXIT_NO_TRAILING_10000_out_of_sample\generated_tester.ini"
EJ	0	20:56:06.445	Terminal	XM Global MT5 x64 build 5833 started for XM Global Limited
QG	0	20:56:06.445	Terminal	Windows 11 build 26300, 12 x Intel Core i7-10750H  @ 2.60GHz, AVX2, 10 / 31 Gb memory, 4 / 382 Gb disk, UAC, GMT+7
OG	0	20:56:06.445	Terminal	C:\Users\tomah\AppData\Roaming\MetaQuotes\Terminal\BB16F565FAAA6B23A20C26C49416FF05
MH	0	20:56:06.445	Terminal	launched with G:\AiServer\Codex\ForexAiTrade\research\runs\run_20260621_205032\EURUSD_H1_EXIT_NO_TRAILING_10000_out_of_sample\generated_tester.ini
QG	0	20:56:10.080	Experts	expert TrailingSL_Manager (EURUSD#,H1) loaded successfully
FE	0	20:56:11.209	Network	'168886591': authorized on XMGlobal-MT5 2 through Access Server SG (ping: 193.31 ms, build 5660)
CD	0	20:56:11.209	Network	'168886591': previous successful authorization performed from 171.4.229.144 on 2026.06.21 16:55:12
RG	0	20:56:12.115	Network	'168886591': terminal synchronized with XM Global Limited: 0 positions, 0 orders, 1572 symbols, 0 spreads
