event,timestamp,run_id,preset_file,ticket,position_id,deal_id,actual_symbol,canonical_symbol,timeframe,strategy,regime,direction,entry_price,initial_sl,initial_tp,current_price,close_price,old_sl,new_sl,old_tp,new_tp,sl_distance_points,tp_distance_points,initial_risk_money,lot_size,spread_at_entry,atr,r_target,unrealized_r,profit,duration_seconds,final_sl,final_tp,realized_r,exit_comment,exit_classification,classification_reason
MODIFY,2023.01.05 15:55:16,run_20260621_205032_EURUSD_H1_EXIT_TRAILING_LOOSER_10000_train,ForexAiTrade_run_20260621_205032_EURUSD_H1_EXIT_TRAILING_LOOSER_10000_train.log,8,8,0,EURUSD,EURUSD,PERIOD_H1,FAT Trend Sell,trend,sell,1.05979,1.0647,1.05004,1.05543,0.0,1.05873,1.05868,1.05004,1.05004,490.99999999999693,974.9999999999925,9.819999999999938,0.02,15.999999999993795,0.0024428571428570882,1.9857433808553944,0.8879837067209666,0.0,0,1.05868,1.05004,0.0,,,trailing
MODIFY,2023.01.05 15:59:37,run_20260621_205032_EURUSD_H1_EXIT_TRAILING_LOOSER_10000_train,ForexAiTrade_run_20260621_205032_EURUSD_H1_EXIT_TRAILING_LOOSER_10000_train.log,8,8,0,EURUSD,EURUSD,PERIOD_H1,FAT Trend Sell,trend,sell,1.05979,1.0647,1.05004,1.05532,0.0,1.05858,1.05857,1.05004,1.05004,490.99999999999693,974.9999999999925,9.819999999999938,0.02,15.999999999993795,0.0024428571428570882,1.9857433808553944,0.9103869653767823,0.0,0,1.05857,1.05004,0.0,,,trailing
MODIFY,2023.01.05 15:59:40,run_20260621_205032_EURUSD_H1_EXIT_TRAILING_LOOSER_10000_train,ForexAiTrade_run_20260621_205032_EURUSD_H1_EXIT_TRAILING_LOOSER_10000_train.log,8,8,0,EURUSD,EURUSD,PERIOD_H1,FAT Trend Sell,trend,sell,1.05979,1.0647,1.05004,1.05521,0.0,1.05848,1.05846,1.05004,1.05004,490.99999999999693,974.9999999999925,9.819999999999938,0.02,15.999999999993795,0.0024428571428570882,1.9857433808553944,0.932790224032598,0.0,0,1.05846,1.05004,0.0,,,trailing
MODIFY,2023.01.05 16:46:05,run_20260621_205032_EURUSD_H1_EXIT_TRAILING_LOOSER_10000_train,ForexAiTrade_run_20260621_205032_EURUSD_H1_EXIT_TRAILING_LOOSER_10000_train.log,8,8,0,EURUSD,EURUSD,PERIOD_H1,FAT Trend Sell,trend,sell,1.05979,1.0647,1.05004,1.05435,0.0,1.05836,1.05829,1.05004,1.05004,490.99999999999693,974.9999999999925,9.819999999999938,0.02,15.999999999993795,0.0024428571428570882,1.9857433808553944,1.1079429735234512,0.0,0,1.05829,1.05004,0.0,,,trailing
MODIFY,2023.01.05 16:54:38,run_20260621_205032_EURUSD_H1_EXIT_TRAILING_LOOSER_10000_train,ForexAiTrade_run_20260621_205032_EURUSD_H1_EXIT_TRAILING_LOOSER_10000_train.log,8,8,0,EURUSD,EURUSD,PERIOD_H1,FAT Trend Sell,trend,sell,1.05979,1.0647,1.05004,1.05424,0.0,1.05819,1.05818,1.05004,1.05004,490.99999999999693,974.9999999999925,9.819999999999938,0.02,15.999999999993795,0.0024428571428570882,1.9857433808553944,1.1303462321792215,0.0,0,1.05818,1.05004,0.0,,,trailing
MODIFY,2023.01.05 16:55:39,run_20260621_205032_EURUSD_H1_EXIT_TRAILING_LOOSER_10000_train,ForexAiTrade_run_20260621_205032_EURUSD_H1_EXIT_TRAILING_LOOSER_10000_train.log,8,8,0,EURUSD,EURUSD,PERIOD_H1,FAT Trend Sell,trend,sell,1.05979,1.0647,1.05004,1.05413,0.0,1.05808,1.05807,1.05004,1.05004,490.99999999999693,974.9999999999925,9.819999999999938,0.02,15.999999999993795,0.0024428571428570882,1.9857433808553944,1.1527494908350373,0.0,0,1.05807,1.05004,0.0,,,trailing
MODIFY,2023.01.05 16:56:21,run_20260621_205032_EURUSD_H1_EXIT_TRAILING_LOOSER_10000_train,ForexAiTrade_run_20260621_205032_EURUSD_H1_EXIT_TRAILING_LOOSER_10000_train.log,8,8,0,EURUSD,EURUSD,PERIOD_H1,FAT Trend Sell,trend,sell,1.05979,1.0647,1.05004,1.05402,0.0,1.05797,1.05796,1.05004,1.05004,490.99999999999693,974.9999999999925,9.819999999999938,0.02,15.999999999993795,0.0024428571428570882,1.9857433808553944,1.175152749490853,0.0,0,1.05796,1.05004,0.0,,,trailing
MODIFY,2023.01.05 16:56:30,run_20260621_205032_EURUSD_H1_EXIT_TRAILING_LOOSER_10000_train,ForexAiTrade_run_20260621_205032_EURUSD_H1_EXIT_TRAILING_LOOSER_10000_train.log,8,8,0,EURUSD,EURUSD,PERIOD_H1,FAT Trend Sell,trend,sell,1.05979,1.0647,1.05004,1.05391,0.0,1.05786,1.05785,1.05004,1.05004,490.99999999999693,974.9999999999925,9.819999999999938,0.02,15.999999999993795,0.0024428571428570882,1.9857433808553944,1.1975560081466687,0.0,0,1.05785,1.05004,0.0,,,trailing
MODIFY,2023.01.05 16:56:38,run_20260621_205032_EURUSD_H1_EXIT_TRAILING_LOOSER_10000_train,ForexAiTrade_run_20260621_205032_EURUSD_H1_EXIT_TRAILING_LOOSER_10000_train.log,8,8,0,EURUSD,EURUSD,PERIOD_H1,FAT Trend Sell,trend,sell,1.05979,1.0647,1.05004,1.0538,0.0,1.05776,1.05774,1.05004,1.05004,490.99999999999693,974.9999999999925,9.819999999999938,0.02,15.999999999993795,0.0024428571428570882,1.9857433808553944,1.2199592668024393,0.0,0,1.05774,1.05004,0.0,,,trailing
MODIFY,2023.01.05 16:56:41,run_20260621_205032_EURUSD_H1_EXIT_TRAILING_LOOSER_10000_train,ForexAiTrade_run_20260621_205032_EURUSD_H1_EXIT_TRAILING_LOOSER_10000_train.log,8,8,0,EURUSD,EURUSD,PERIOD_H1,FAT Trend Sell,trend,sell,1.05979,1.0647,1.05004,1.05368,0.0,1.05764,1.05762,1.05004,1.05004,490.99999999999693,974.9999999999925,9.819999999999938,0.02,15.999999999993795,0.0024428571428570882,1.9857433808553944,1.2443991853360687,0.0,0,1.05762,1.05004,0.0,,,trailing
MODIFY,2023.01.05 17:03:41,run_20260621_205032_EURUSD_H1_EXIT_TRAILING_LOOSER_10000_train,ForexAiTrade_run_20260621_205032_EURUSD_H1_EXIT_TRAILING_LOOSER_10000_train.log,8,8,0,EURUSD,EURUSD,PERIOD_H1,FAT Trend Sell,trend,sell,1.05979,1.0647,1.05004,1.05359,0.0,1.05752,1.05751,1.05004,1.05004,490.99999999999693,974.9999999999925,9.819999999999938,0.02,15.999999999993795,0.0024428571428570882,1.9857433808553944,1.2627291242362568,0.0,0,1.05751,1.05004,0.0,,,trailing
MODIFY,2023.01.05 17:04:20,run_20260621_205032_EURUSD_H1_EXIT_TRAILING_LOOSER_10000_train,ForexAiTrade_run_20260621_205032_EURUSD_H1_EXIT_TRAILING_LOOSER_10000_train.log,8,8,0,EURUSD,EURUSD,PERIOD_H1,FAT Trend Sell,trend,sell,1.05979,1.0647,1.05004,1.05346,0.0,1.05745,1.05738,1.05004,1.05004,490.99999999999693,974.9999999999925,9.819999999999938,0.02,15.999999999993795,0.0024428571428570882,1.9857433808553944,1.2892057026476549,0.0,0,1.05738,1.05004,0.0,,,trailing
MODIFY,2023.01.05 17:04:30,run_20260621_205032_EURUSD_H1_EXIT_TRAILING_LOOSER_10000_train,ForexAiTrade_run_20260621_205032_EURUSD_H1_EXIT_TRAILING_LOOSER_10000_train.log,8,8,0,EURUSD,EURUSD,PERIOD_H1,FAT Trend Sell,trend,sell,1.05979,1.0647,1.05004,1.05332,0.0,1.05731,1.05724,1.05004,1.05004,490.99999999999693,974.9999999999925,9.819999999999938,0.02,15.999999999993795,0.0024428571428570882,1.9857433808553944,1.3177189409368666,0.0,0,1.05724,1.05004,0.0,,,trailing
MODIFY,2023.01.05 17:04:39,run_20260621_205032_EURUSD_H1_EXIT_TRAILING_LOOSER_10000_train,ForexAiTrade_run_20260621_205032_EURUSD_H1_EXIT_TRAILING_LOOSER_10000_train.log,8,8,0,EURUSD,EURUSD,PERIOD_H1,FAT Trend Sell,trend,sell,1.05979,1.0647,1.05004,1.05321,0.0,1.05714,1.05713,1.05004,1.05004,490.99999999999693,974.9999999999925,9.819999999999938,0.02,15.999999999993795,0.0024428571428570882,1.9857433808553944,1.3401221995926824,0.0,0,1.05713,1.05004,0.0,,,trailing
MODIFY,2023.01.05 17:10:39,run_20260621_205032_EURUSD_H1_EXIT_TRAILING_LOOSER_10000_train,ForexAiTrade_run_20260621_205032_EURUSD_H1_EXIT_TRAILING_LOOSER_10000_train.log,8,8,0,EURUSD,EURUSD,PERIOD_H1,FAT Trend Sell,trend,sell,1.05979,1.0647,1.05004,1.0531,0.0,1.05703,1.05702,1.05004,1.05004,490.99999999999693,974.9999999999925,9.819999999999938,0.02,15.999999999993795,0.0024428571428570882,1.9857433808553944,1.362525458248498,0.0,0,1.05702,1.05004,0.0,,,trailing
MODIFY,2023.01.05 17:10:40,run_20260621_205032_EURUSD_H1_EXIT_TRAILING_LOOSER_10000_train,ForexAiTrade_run_20260621_205032_EURUSD_H1_EXIT_TRAILING_LOOSER_10000_train.log,8,8,0,EURUSD,EURUSD,PERIOD_H1,FAT Trend Sell,trend,sell,1.05979,1.0647,1.05004,1.05299,0.0,1.05693,1.05691,1.05004,1.05004,490.99999999999693,974.9999999999925,9.819999999999938,0.02,15.999999999993795,0.0024428571428570882,1.9857433808553944,1.3849287169042686,0.0,0,1.05691,1.05004,0.0,,,trailing
MODIFY,2023.01.05 17:10:42,run_20260621_205032_EURUSD_H1_EXIT_TRAILING_LOOSER_10000_train,ForexAiTrade_run_20260621_205032_EURUSD_H1_EXIT_TRAILING_LOOSER_10000_train.log,8,8,0,EURUSD,EURUSD,PERIOD_H1,FAT Trend Sell,trend,sell,1.05979,1.0647,1.05004,1.05288,0.0,1.05682,1.0568,1.05004,1.05004,490.99999999999693,974.9999999999925,9.819999999999938,0.02,15.999999999993795,0.0024428571428570882,1.9857433808553944,1.4073319755600844,0.0,0,1.0568,1.05004,0.0,,,trailing
MODIFY,2023.01.05 17:10:43,run_20260621_205032_EURUSD_H1_EXIT_TRAILING_LOOSER_10000_train,ForexAiTrade_run_20260621_205032_EURUSD_H1_EXIT_TRAILING_LOOSER_10000_train.log,8,8,0,EURUSD,EURUSD,PERIOD_H1,FAT Trend Sell,trend,sell,1.05979,1.0647,1.05004,1.05277,0.0,1.05671,1.05669,1.05004,1.05004,490.99999999999693,974.9999999999925,9.819999999999938,0.02,15.999999999993795,0.0024428571428570882,1.9857433808553944,1.4297352342159,0.0,0,1.05669,1.05004,0.0,,,trailing
MODIFY,2023.01.05 17:24:40,run_20260621_205032_EURUSD_H1_EXIT_TRAILING_LOOSER_10000_train,ForexAiTrade_run_20260621_205032_EURUSD_H1_EXIT_TRAILING_LOOSER_10000_train.log,8,8,0,EURUSD,EURUSD,PERIOD_H1,FAT Trend Sell,trend,sell,1.05979,1.0647,1.05004,1.05266,0.0,1.05659,1.05658,1.05004,1.05004,490.99999999999693,974.9999999999925,9.819999999999938,0.02,15.999999999993795,0.0024428571428570882,1.9857433808553944,1.4521384928717158,0.0,0,1.05658,1.05004,0.0,,,trailing
MODIFY,2023.01.05 17:26:38,run_20260621_205032_EURUSD_H1_EXIT_TRAILING_LOOSER_10000_train,ForexAiTrade_run_20260621_205032_EURUSD_H1_EXIT_TRAILING_LOOSER_10000_train.log,8,8,0,EURUSD,EURUSD,PERIOD_H1,FAT Trend Sell,trend,sell,1.05979,1.0647,1.05004,1.05255,0.0,1.05648,1.05647,1.05004,1.05004,490.99999999999693,974.9999999999925,9.819999999999938,0.02,15.999999999993795,0.0024428571428570882,1.9857433808553944,1.4745417515274863,0.0,0,1.05647,1.05004,0.0,,,trailing
MODIFY,2023.01.05 17:33:12,run_20260621_205032_EURUSD_H1_EXIT_TRAILING_LOOSER_10000_train,ForexAiTrade_run_20260621_205032_EURUSD_H1_EXIT_TRAILING_LOOSER_10000_train.log,8,8,0,EURUSD,EURUSD,PERIOD_H1,FAT Trend Sell,trend,sell,1.05979,1.0647,1.05004,1.05244,0.0,1.05637,1.05636,1.05004,1.05004,490.99999999999693,974.9999999999925,9.819999999999938,0.02,15.999999999993795,0.0024428571428570882,1.9857433808553944,1.496945010183302,0.0,0,1.05636,1.05004,0.0,,,trailing
MODIFY,2023.01.05 17:33:27,run_20260621_205032_EURUSD_H1_EXIT_TRAILING_LOOSER_10000_train,ForexAiTrade_run_20260621_205032_EURUSD_H1_EXIT_TRAILING_LOOSER_10000_train.log,8,8,0,EURUSD,EURUSD,PERIOD_H1,FAT Trend Sell,trend,sell,1.05979,1.0647,1.05004,1.05233,0.0,1.05626,1.05625,1.05004,1.05004,490.99999999999693,974.9999999999925,9.819999999999938,0.02,15.999999999993795,0.0024428571428570882,1.9857433808553944,1.5193482688391178,0.0,0,1.05625,1.05004,0.0,,,trailing
MODIFY,2023.01.05 17:33:39,run_20260621_205032_EURUSD_H1_EXIT_TRAILING_LOOSER_10000_train,ForexAiTrade_run_20260621_205032_EURUSD_H1_EXIT_TRAILING_LOOSER_10000_train.log,8,8,0,EURUSD,EURUSD,PERIOD_H1,FAT Trend Sell,trend,sell,1.05979,1.0647,1.05004,1.05222,0.0,1.05615,1.05614,1.05004,1.05004,490.99999999999693,974.9999999999925,9.819999999999938,0.02,15.999999999993795,0.0024428571428570882,1.9857433808553944,1.5417515274949334,0.0,0,1.05614,1.05004,0.0,,,trailing
MODIFY,2023.01.05 17:35:27,run_20260621_205032_EURUSD_H1_EXIT_TRAILING_LOOSER_10000_train,ForexAiTrade_run_20260621_205032_EURUSD_H1_EXIT_TRAILING_LOOSER_10000_train.log,8,8,0,EURUSD,EURUSD,PERIOD_H1,FAT Trend Sell,trend,sell,1.05979,1.0647,1.05004,1.0521,0.0,1.05604,1.05602,1.05004,1.05004,490.99999999999693,974.9999999999925,9.819999999999938,0.02,15.999999999993795,0.0024428571428570882,1.9857433808553944,1.5661914460285176,0.0,0,1.05602,1.05004,0.0,,,trailing
MODIFY,2023.01.05 17:35:30,run_20260621_205032_EURUSD_H1_EXIT_TRAILING_LOOSER_10000_train,ForexAiTrade_run_20260621_205032_EURUSD_H1_EXIT_TRAILING_LOOSER_10000_train.log,8,8,0,EURUSD,EURUSD,PERIOD_H1,FAT Trend Sell,trend,sell,1.05979,1.0647,1.05004,1.05199,0.0,1.05593,1.05591,1.05004,1.05004,490.99999999999693,974.9999999999925,9.819999999999938,0.02,15.999999999993795,0.0024428571428570882,1.9857433808553944,1.5885947046843334,0.0,0,1.05591,1.05004,0.0,,,trailing
MODIFY,2023.01.05 17:35:38,run_20260621_205032_EURUSD_H1_EXIT_TRAILING_LOOSER_10000_train,ForexAiTrade_run_20260621_205032_EURUSD_H1_EXIT_TRAILING_LOOSER_10000_train.log,8,8,0,EURUSD,EURUSD,PERIOD_H1,FAT Trend Sell,trend,sell,1.05979,1.0647,1.05004,1.05188,0.0,1.05582,1.0558,1.05004,1.05004,490.99999999999693,974.9999999999925,9.819999999999938,0.02,15.999999999993795,0.0024428571428570882,1.9857433808553944,1.610997963340149,0.0,0,1.0558,1.05004,0.0,,,trailing
MODIFY,2023.01.05 17:55:29,run_20260621_205032_EURUSD_H1_EXIT_TRAILING_LOOSER_10000_train,ForexAiTrade_run_20260621_205032_EURUSD_H1_EXIT_TRAILING_LOOSER_10000_train.log,8,8,0,EURUSD,EURUSD,PERIOD_H1,FAT Trend Sell,trend,sell,1.05979,1.0647,1.05004,1.05177,0.0,1.0557,1.05569,1.05004,1.05004,490.99999999999693,974.9999999999925,9.819999999999938,0.02,15.999999999993795,0.0024428571428570882,1.9857433808553944,1.6334012219959195,0.0,0,1.05569,1.05004,0.0,,,trailing
MODIFY,2023.01.05 17:55:41,run_20260621_205032_EURUSD_H1_EXIT_TRAILING_LOOSER_10000_train,ForexAiTrade_run_20260621_205032_EURUSD_H1_EXIT_TRAILING_LOOSER_10000_train.log,8,8,0,EURUSD,EURUSD,PERIOD_H1,FAT Trend Sell,trend,sell,1.05979,1.0647,1.05004,1.05164,0.0,1.05561,1.05556,1.05004,1.05004,490.99999999999693,974.9999999999925,9.819999999999938,0.02,15.999999999993795,0.0024428571428570882,1.9857433808553944,1.6598778004073629,0.0,0,1.05556,1.05004,0.0,,,trailing
MODIFY,2023.01.06 06:59:36,run_20260621_205032_EURUSD_H1_EXIT_TRAILING_LOOSER_10000_train,ForexAiTrade_run_20260621_205032_EURUSD_H1_EXIT_TRAILING_LOOSER_10000_train.log,8,8,0,EURUSD,EURUSD,PERIOD_H1,FAT Trend Sell,trend,sell,1.05979,1.0647,1.05004,1.05254,0.0,1.05546,1.05545,1.05004,1.05004,490.99999999999693,974.9999999999925,9.819999999999938,0.02,15.999999999993795,0.0024428571428570882,1.9857433808553944,1.4765784114053,0.0,0,1.05545,1.05004,0.0,,,trailing
MODIFY,2023.01.06 07:00:00,run_20260621_205032_EURUSD_H1_EXIT_TRAILING_LOOSER_10000_train,ForexAiTrade_run_20260621_205032_EURUSD_H1_EXIT_TRAILING_LOOSER_10000_train.log,8,8,0,EURUSD,EURUSD,PERIOD_H1,FAT Trend Sell,trend,sell,1.05979,1.0647,1.05004,1.05254,0.0,1.05543,1.05522,1.05004,1.05004,490.99999999999693,974.9999999999925,9.819999999999938,0.02,15.999999999993795,0.0024428571428570882,1.9857433808553944,1.4765784114053,0.0,0,1.05522,1.05004,0.0,,,trailing
MODIFY,2023.01.06 07:02:00,run_20260621_205032_EURUSD_H1_EXIT_TRAILING_LOOSER_10000_train,ForexAiTrade_run_20260621_205032_EURUSD_H1_EXIT_TRAILING_LOOSER_10000_train.log,8,8,0,EURUSD,EURUSD,PERIOD_H1,FAT Trend Sell,trend,sell,1.05979,1.0647,1.05004,1.05243,0.0,1.05512,1.05511,1.05004,1.05004,490.99999999999693,974.9999999999925,9.819999999999938,0.02,15.999999999993795,0.0024428571428570882,1.9857433808553944,1.4989816700611158,0.0,0,1.05511,1.05004,0.0,,,trailing
MODIFY,2023.01.06 07:02:28,run_20260621_205032_EURUSD_H1_EXIT_TRAILING_LOOSER_10000_train,ForexAiTrade_run_20260621_205032_EURUSD_H1_EXIT_TRAILING_LOOSER_10000_train.log,8,8,0,EURUSD,EURUSD,PERIOD_H1,FAT Trend Sell,trend,sell,1.05979,1.0647,1.05004,1.05232,0.0,1.05502,1.055,1.05004,1.05004,490.99999999999693,974.9999999999925,9.819999999999938,0.02,15.999999999993795,0.0024428571428570882,1.9857433808553944,1.5213849287169314,0.0,0,1.055,1.05004,0.0,,,trailing
