run_id,window_index,phase,event_time,runtime_symbol,timeframe,authoritative_source,case_id,classification,paf_candidate_direction,paf_direction_is_usable_for_first_touch,paf_direction_source,paf_direction_reason,paf_fibo_direction_gap_reason,schema_origin,candidate_outcome,candidate_reason,source_row,entry_reference_price,atr,entry_atr_authoritative_source,entry_atr_source_log,entry_atr_join_key,shadow_event_status,h6_bars_available,h6_accepted_closures_crossed,h6_eligibility,h6_exclusion_reason,h6_outcome,h6_touch_bar,h6_future_high,h6_future_low,h6_future_close,h12_bars_available,h12_accepted_closures_crossed,h12_eligibility,h12_exclusion_reason,h12_outcome,h12_touch_bar,h12_future_high,h12_future_low,h12_future_close,h24_bars_available,h24_accepted_closures_crossed,h24_eligibility,h24_exclusion_reason,h24_outcome,h24_touch_bar,h24_future_high,h24_future_low,h24_future_close,h48_bars_available,h48_accepted_closures_crossed,h48_eligibility,h48_exclusion_reason,h48_outcome,h48_touch_bar,h48_future_high,h48_future_low,h48_future_close,h48_gap_detail,h12_gap_detail,h24_gap_detail,h6_gap_detail
run_20260711_145612,8,dz_w008_20230219_20230226,2023.02.24 09:00:00,GOLD#,H1,ea_mirror.log,GOLD_HASH_H1_PAF_HISTORICAL_STABILITY_DZ_dz_w008_20230219_20230226,POSSIBLE_FIBO_PULLBACK,SELL,true,FIBO_PULLBACK_EMA,fibo_pullback_with_bearish_ema_context,NONE,NATIVE,ELIGIBLE_DIAGNOSTIC_ROW,USABLE_DIRECTION_COMPLETE,155,1824.07,2.69,ea_mirror.log,run_20260711_145612/GOLD_HASH_H1_PAF_HISTORICAL_STABILITY_DZ_dz_w008_20230219_20230226/ea_mirror.log,run_id+case_id+event_time,EVENT_MATCHED,6,0,INCLUDED,,TP_FIRST,1,1825.63,1811.51,1815.6,12,0,INCLUDED,,TP_FIRST,1,1825.63,1808.95,1811.01,24,1,INCLUDED,,TP_FIRST,1,1825.63,1806.56,1810.11,48,2,INCLUDED,,TP_FIRST,1,1825.63,1804.71,1810.36,,,,
run_20260711_145612,8,dz_w008_20230219_20230226,2023.02.24 11:00:00,GOLD#,H1,ea_mirror.log,GOLD_HASH_H1_PAF_HISTORICAL_STABILITY_DZ_dz_w008_20230219_20230226,POSSIBLE_FIBO_PULLBACK,SELL,true,FIBO_PULLBACK_EMA,fibo_pullback_with_bearish_ema_context,NONE,NATIVE,ELIGIBLE_DIAGNOSTIC_ROW,USABLE_DIRECTION_COMPLETE,156,1822.93,2.82,ea_mirror.log,run_20260711_145612/GOLD_HASH_H1_PAF_HISTORICAL_STABILITY_DZ_dz_w008_20230219_20230226/ea_mirror.log,run_id+case_id+event_time,EVENT_MATCHED,6,0,INCLUDED,,TP_FIRST,2,1824.18,1808.95,1810.7,12,0,INCLUDED,,TP_FIRST,2,1824.18,1808.95,1810.7,24,1,INCLUDED,,TP_FIRST,2,1824.18,1806.56,1810.59,48,2,INCLUDED,,TP_FIRST,2,1824.18,1804.71,1809.06,,,,
run_20260711_145612,8,dz_w008_20230219_20230226,2023.02.24 13:00:00,GOLD#,H1,ea_mirror.log,GOLD_HASH_H1_PAF_HISTORICAL_STABILITY_DZ_dz_w008_20230219_20230226,POSSIBLE_FIBO_PULLBACK,SELL,true,FIBO_PULLBACK_EMA,fibo_pullback_with_bearish_ema_context,NONE,NATIVE,ELIGIBLE_DIAGNOSTIC_ROW,USABLE_DIRECTION_COMPLETE,157,1822.32,2.89,ea_mirror.log,run_20260711_145612/GOLD_HASH_H1_PAF_HISTORICAL_STABILITY_DZ_dz_w008_20230219_20230226/ea_mirror.log,run_id+case_id+event_time,EVENT_MATCHED,6,0,INCLUDED,,TP_FIRST,1,1819.19,1808.95,1809.91,12,1,INCLUDED,,TP_FIRST,1,1819.19,1808.95,1813.53,24,1,INCLUDED,,TP_FIRST,1,1819.19,1806.56,1811.42,48,2,INCLUDED,,TP_FIRST,1,1820.18,1804.71,1814.03,,,,
run_20260711_145612,9,dz_w009_20230226_20230305,2023.02.27 04:00:00,GOLD#,H1,ea_mirror.log,GOLD_HASH_H1_PAF_HISTORICAL_STABILITY_DZ_dz_w009_20230226_20230305,POSSIBLE_FIBO_PULLBACK,SELL,true,FIBO_PULLBACK_EMA,fibo_pullback_with_bearish_ema_context,NONE,NATIVE,ELIGIBLE_DIAGNOSTIC_ROW,USABLE_DIRECTION_COMPLETE,158,1813.80,3.79,ea_mirror.log,run_20260711_145612/GOLD_HASH_H1_PAF_HISTORICAL_STABILITY_DZ_dz_w009_20230226_20230305/ea_mirror.log,run_id+case_id+event_time,EVENT_MATCHED,6,0,INCLUDED,,TP_FIRST,1,1813.77,1806.56,1810.11,12,0,INCLUDED,,TP_FIRST,1,1818.84,1806.56,1817.86,24,1,INCLUDED,,TP_FIRST,1,1820.18,1806.56,1814.9,48,2,INCLUDED,,TP_FIRST,1,1831.69,1804.71,1829.98,,,,
run_20260711_145612,9,dz_w009_20230226_20230305,2023.02.27 10:00:00,GOLD#,H1,ea_mirror.log,GOLD_HASH_H1_PAF_HISTORICAL_STABILITY_DZ_dz_w009_20230226_20230305,POSSIBLE_FIBO_PULLBACK,SELL,true,FIBO_PULLBACK_EMA,fibo_pullback_with_bearish_ema_context,NONE,NATIVE,ELIGIBLE_DIAGNOSTIC_ROW,USABLE_DIRECTION_COMPLETE,159,1810.65,2.98,ea_mirror.log,run_20260711_145612/GOLD_HASH_H1_PAF_HISTORICAL_STABILITY_DZ_dz_w009_20230226_20230305/ea_mirror.log,run_id+case_id+event_time,EVENT_MATCHED,6,0,INCLUDED,,SL_FIRST,5,1818.84,1808.31,1817.86,12,0,INCLUDED,,SL_FIRST,5,1820.18,1808.31,1817.25,24,1,INCLUDED,,SL_FIRST,5,1820.18,1804.71,1810.36,48,2,INCLUDED,,SL_FIRST,5,1837.98,1804.71,1834.86,,,,
run_20260711_145612,9,dz_w009_20230226_20230305,2023.02.27 11:00:00,GOLD#,H1,ea_mirror.log,GOLD_HASH_H1_PAF_HISTORICAL_STABILITY_DZ_dz_w009_20230226_20230305,POSSIBLE_FIBO_PULLBACK,SELL,true,FIBO_PULLBACK_EMA,fibo_pullback_with_bearish_ema_context,NONE,NATIVE,ELIGIBLE_DIAGNOSTIC_ROW,USABLE_DIRECTION_COMPLETE,160,1810.11,3.01,ea_mirror.log,run_20260711_145612/GOLD_HASH_H1_PAF_HISTORICAL_STABILITY_DZ_dz_w009_20230226_20230305/ea_mirror.log,run_id+case_id+event_time,EVENT_MATCHED,6,0,INCLUDED,,SL_FIRST,3,1820.06,1808.31,1815.4,12,0,INCLUDED,,SL_FIRST,3,1820.18,1808.31,1817.2,24,1,INCLUDED,,SL_FIRST,3,1820.18,1804.71,1809.02,48,2,INCLUDED,,SL_FIRST,3,1838.5,1804.71,1835.29,,,,
run_20260711_145612,9,dz_w009_20230226_20230305,2023.02.27 15:00:00,GOLD#,H1,ea_mirror.log,GOLD_HASH_H1_PAF_HISTORICAL_STABILITY_DZ_dz_w009_20230226_20230305,POSSIBLE_FIBO_PULLBACK,SELL,true,FIBO_PULLBACK_EMA,fibo_pullback_with_bearish_ema_context,NONE,NATIVE,ELIGIBLE_DIAGNOSTIC_ROW,USABLE_DIRECTION_COMPLETE,161,1811.42,3.25,ea_mirror.log,run_20260711_145612/GOLD_HASH_H1_PAF_HISTORICAL_STABILITY_DZ_dz_w009_20230226_20230305/ea_mirror.log,run_id+case_id+event_time,EVENT_MATCHED,6,0,INCLUDED,,SL_FIRST,1,1820.18,1812.59,1817.38,12,1,INCLUDED,,SL_FIRST,1,1820.18,1812.59,1817.84,24,1,INCLUDED,,SL_FIRST,1,1820.18,1804.71,1818.76,48,2,INCLUDED,,SL_FIRST,1,1844.52,1804.71,1842.03,,,,
run_20260711_145612,9,dz_w009_20230226_20230305,2023.02.28 06:00:00,GOLD#,H1,ea_mirror.log,GOLD_HASH_H1_PAF_HISTORICAL_STABILITY_DZ_dz_w009_20230226_20230305,POSSIBLE_FIBO_PULLBACK,SELL,true,FIBO_PULLBACK_EMA,fibo_pullback_with_bearish_ema_context,NONE,NATIVE,ELIGIBLE_DIAGNOSTIC_ROW,USABLE_DIRECTION_COMPLETE,162,1814.90,3.26,ea_mirror.log,run_20260711_145612/GOLD_HASH_H1_PAF_HISTORICAL_STABILITY_DZ_dz_w009_20230226_20230305/ea_mirror.log,run_id+case_id+event_time,EVENT_MATCHED,6,0,INCLUDED,,TP_FIRST,4,1816.92,1804.71,1809.02,12,0,INCLUDED,,TP_FIRST,4,1828.35,1804.71,1826.64,24,1,INCLUDED,,TP_FIRST,4,1832.71,1804.71,1831.09,48,2,INCLUDED,,TP_FIRST,4,1844.52,1804.71,1832.15,,,,
run_20260711_145612,9,dz_w009_20230226_20230305,2023.02.28 12:00:00,GOLD#,H1,ea_mirror.log,GOLD_HASH_H1_PAF_HISTORICAL_STABILITY_DZ_dz_w009_20230226_20230305,POSSIBLE_FIBO_PULLBACK,SELL,true,FIBO_PULLBACK_EMA,fibo_pullback_with_bearish_ema_context,NONE,NATIVE,ELIGIBLE_DIAGNOSTIC_ROW,USABLE_DIRECTION_COMPLETE,163,1810.36,3.11,ea_mirror.log,run_20260711_145612/GOLD_HASH_H1_PAF_HISTORICAL_STABILITY_DZ_dz_w009_20230226_20230305/ea_mirror.log,run_id+case_id+event_time,EVENT_MATCHED,6,0,INCLUDED,,SL_FIRST,3,1828.35,1807.27,1826.64,12,1,INCLUDED,,SL_FIRST,3,1831.17,1807.27,1825.59,24,1,INCLUDED,,SL_FIRST,3,1838.5,1807.27,1835.29,48,2,INCLUDED,,SL_FIRST,3,1844.52,1807.27,1832.52,,,,
run_20260711_145612,9,dz_w009_20230226_20230305,2023.02.28 14:00:00,GOLD#,H1,ea_mirror.log,GOLD_HASH_H1_PAF_HISTORICAL_STABILITY_DZ_dz_w009_20230226_20230305,POSSIBLE_FIBO_PULLBACK,SELL,true,FIBO_PULLBACK_EMA,fibo_pullback_with_bearish_ema_context,NONE,NATIVE,ELIGIBLE_DIAGNOSTIC_ROW,USABLE_DIRECTION_COMPLETE,164,1809.06,3.21,ea_mirror.log,run_20260711_145612/GOLD_HASH_H1_PAF_HISTORICAL_STABILITY_DZ_dz_w009_20230226_20230305/ea_mirror.log,run_id+case_id+event_time,EVENT_MATCHED,6,0,INCLUDED,,SL_FIRST,1,1831.17,1807.27,1828.19,12,1,INCLUDED,,SL_FIRST,1,1831.17,1807.27,1829.12,24,1,INCLUDED,,SL_FIRST,1,1841.69,1807.27,1837.2,48,2,INCLUDED,,SL_FIRST,1,1844.52,1807.27,1836.64,,,,
run_20260711_145612,9,dz_w009_20230226_20230305,2023.02.28 15:00:00,GOLD#,H1,ea_mirror.log,GOLD_HASH_H1_PAF_HISTORICAL_STABILITY_DZ_dz_w009_20230226_20230305,POSSIBLE_FIBO_PULLBACK,SELL,true,FIBO_PULLBACK_EMA,fibo_pullback_with_bearish_ema_context,NONE,NATIVE,ELIGIBLE_DIAGNOSTIC_ROW,USABLE_DIRECTION_COMPLETE,165,1809.30,3.28,ea_mirror.log,run_20260711_145612/GOLD_HASH_H1_PAF_HISTORICAL_STABILITY_DZ_dz_w009_20230226_20230305/ea_mirror.log,run_id+case_id+event_time,EVENT_MATCHED,6,0,INCLUDED,,SL_FIRST,1,1831.17,1812.99,1828.99,12,1,INCLUDED,,SL_FIRST,1,1831.17,1812.99,1827.76,24,1,INCLUDED,,SL_FIRST,1,1844.5,1812.99,1842.27,48,2,INCLUDED,,SL_FIRST,1,1844.52,1812.99,1836.61,,,,
run_20260711_145612,10,dz_w010_20230305_20230312,2023.03.06 17:00:00,GOLD#,H1,ea_mirror.log,GOLD_HASH_H1_PAF_HISTORICAL_STABILITY_DZ_dz_w010_20230305_20230312,POSSIBLE_FIBO_PULLBACK,BUY,true,FIBO_PULLBACK_EMA,fibo_pullback_with_bullish_ema_context,NONE,NATIVE,ELIGIBLE_DIAGNOSTIC_ROW,USABLE_DIRECTION_COMPLETE,168,1851.79,3.45,ea_mirror.log,run_20260711_145612/GOLD_HASH_H1_PAF_HISTORICAL_STABILITY_DZ_dz_w010_20230305_20230312/ea_mirror.log,run_id+case_id+event_time,EVENT_MATCHED,6,0,INCLUDED,,SL_FIRST,3,1852.8,1845.13,1846.63,12,1,INCLUDED,,SL_FIRST,3,1852.8,1844.05,1847.35,24,1,INCLUDED,,SL_FIRST,3,1852.8,1815.57,1819.98,48,2,INCLUDED,,SL_FIRST,3,1852.8,1809.38,1815.61,,,,
run_20260711_145612,10,dz_w010_20230305_20230312,2023.03.07 06:00:00,GOLD#,H1,ea_mirror.log,GOLD_HASH_H1_PAF_HISTORICAL_STABILITY_DZ_dz_w010_20230305_20230312,POSSIBLE_FIBO_PULLBACK,BUY,true,FIBO_PULLBACK_EMA,fibo_pullback_with_bullish_ema_context,NONE,NATIVE,ELIGIBLE_DIAGNOSTIC_ROW,USABLE_DIRECTION_COMPLETE,169,1847.54,2.86,ea_mirror.log,run_20260711_145612/GOLD_HASH_H1_PAF_HISTORICAL_STABILITY_DZ_dz_w010_20230305_20230312/ea_mirror.log,run_id+case_id+event_time,EVENT_MATCHED,6,0,INCLUDED,,SL_FIRST,5,1851.63,1842.69,1842.99,12,0,INCLUDED,,SL_FIRST,5,1851.63,1815.57,1819.98,24,1,INCLUDED,,SL_FIRST,5,1851.63,1809.38,1812.02,48,2,INCLUDED,,SL_FIRST,5,1851.63,1809.38,1813.32,,,,
run_20260711_145612,10,dz_w010_20230305_20230312,2023.03.07 07:00:00,GOLD#,H1,ea_mirror.log,GOLD_HASH_H1_PAF_HISTORICAL_STABILITY_DZ_dz_w010_20230305_20230312,POSSIBLE_FIBO_PULLBACK,BUY,true,FIBO_PULLBACK_EMA,fibo_pullback_with_bullish_ema_context,NONE,NATIVE,ELIGIBLE_DIAGNOSTIC_ROW,USABLE_DIRECTION_COMPLETE,170,1847.35,2.77,ea_mirror.log,run_20260711_145612/GOLD_HASH_H1_PAF_HISTORICAL_STABILITY_DZ_dz_w010_20230305_20230312/ea_mirror.log,run_id+case_id+event_time,EVENT_MATCHED,6,0,INCLUDED,,TP_FIRST,2,1851.63,1840.92,1841.93,12,0,INCLUDED,,TP_FIRST,2,1851.63,1815.57,1817.04,24,1,INCLUDED,,TP_FIRST,2,1851.63,1809.38,1813.88,48,2,INCLUDED,,TP_FIRST,2,1851.63,1809.38,1814.83,,,,
run_20260711_145612,10,dz_w010_20230305_20230312,2023.03.07 08:00:00,GOLD#,H1,ea_mirror.log,GOLD_HASH_H1_PAF_HISTORICAL_STABILITY_DZ_dz_w010_20230305_20230312,POSSIBLE_FIBO_PULLBACK,BUY,true,FIBO_PULLBACK_EMA,fibo_pullback_with_bullish_ema_context,NONE,NATIVE,ELIGIBLE_DIAGNOSTIC_ROW,USABLE_DIRECTION_COMPLETE,171,1847.40,2.72,ea_mirror.log,run_20260711_145612/GOLD_HASH_H1_PAF_HISTORICAL_STABILITY_DZ_dz_w010_20230305_20230312/ea_mirror.log,run_id+case_id+event_time,EVENT_MATCHED,6,0,INCLUDED,,TP_FIRST,1,1851.63,1838.89,1839.65,12,0,INCLUDED,,TP_FIRST,1,1851.63,1812.89,1814.49,24,1,INCLUDED,,TP_FIRST,1,1851.63,1809.38,1814.17,48,2,INCLUDED,,TP_FIRST,1,1851.63,1809.38,1817.11,,,,
run_20260711_145612,10,dz_w010_20230305_20230312,2023.03.07 10:00:00,GOLD#,H1,ea_mirror.log,GOLD_HASH_H1_PAF_HISTORICAL_STABILITY_DZ_dz_w010_20230305_20230312,POSSIBLE_FIBO_PULLBACK,BUY,true,FIBO_PULLBACK_EMA,fibo_pullback_with_bullish_ema_context,NONE,NATIVE,ELIGIBLE_DIAGNOSTIC_ROW,USABLE_DIRECTION_COMPLETE,173,1848.43,2.75,ea_mirror.log,run_20260711_145612/GOLD_HASH_H1_PAF_HISTORICAL_STABILITY_DZ_dz_w010_20230305_20230312/ea_mirror.log,run_id+case_id+event_time,EVENT_MATCHED,6,0,INCLUDED,,SL_FIRST,1,1847.01,1829.9,1831.64,12,0,INCLUDED,,SL_FIRST,1,1847.01,1812.67,1813.99,24,1,INCLUDED,,SL_FIRST,1,1847.01,1809.38,1813.74,48,2,INCLUDED,,SL_FIRST,1,1847.01,1809.38,1818.04,,,,
run_20260711_145612,10,dz_w010_20230305_20230312,2023.03.08 15:00:00,GOLD#,H1,ea_mirror.log,GOLD_HASH_H1_PAF_HISTORICAL_STABILITY_DZ_dz_w010_20230305_20230312,POSSIBLE_FIBO_PULLBACK,SELL,true,FIBO_PULLBACK_EMA,fibo_pullback_with_bearish_ema_context,NONE,NATIVE,ELIGIBLE_DIAGNOSTIC_ROW,USABLE_DIRECTION_COMPLETE,174,1815.18,2.25,ea_mirror.log,run_20260711_145612/GOLD_HASH_H1_PAF_HISTORICAL_STABILITY_DZ_dz_w010_20230305_20230312/ea_mirror.log,run_id+case_id+event_time,EVENT_MATCHED,6,0,INCLUDED,,SL_FIRST,1,1824.25,1812.97,1816.21,12,1,INCLUDED,,SL_FIRST,1,1824.25,1811.88,1813.1,24,1,INCLUDED,,SL_FIRST,1,1831.91,1811.88,1831.37,48,2,INCLUDED,,SL_FIRST,1,1867.38,1811.88,1863.05,,,,
run_20260711_145612,10,dz_w010_20230305_20230312,2023.03.08 19:00:00,GOLD#,H1,ea_mirror.log,GOLD_HASH_H1_PAF_HISTORICAL_STABILITY_DZ_dz_w010_20230305_20230312,POSSIBLE_FIBO_PULLBACK,SELL,true,FIBO_PULLBACK_EMA,fibo_pullback_with_bearish_ema_context,NONE,NATIVE,ELIGIBLE_DIAGNOSTIC_ROW,USABLE_DIRECTION_COMPLETE,175,1817.73,3.40,ea_mirror.log,run_20260711_145612/GOLD_HASH_H1_PAF_HISTORICAL_STABILITY_DZ_dz_w010_20230305_20230312/ea_mirror.log,run_id+case_id+event_time,EVENT_MATCHED,6,1,INCLUDED,,NO_RESOLUTION,,1816.38,1812.85,1815.77,12,1,INCLUDED,,TP_FIRST,7,1816.46,1811.88,1813.32,24,1,INCLUDED,,TP_FIRST,7,1835.69,1811.88,1834.97,48,2,INCLUDED,,TP_FIRST,7,1867.38,1811.88,1863.87,,,,
run_20260711_145612,10,dz_w010_20230305_20230312,2023.03.08 23:00:00,GOLD#,H1,ea_mirror.log,GOLD_HASH_H1_PAF_HISTORICAL_STABILITY_DZ_dz_w010_20230305_20230312,POSSIBLE_FIBO_PULLBACK,SELL,true,FIBO_PULLBACK_EMA,fibo_pullback_with_bearish_ema_context,NONE,NATIVE,ELIGIBLE_DIAGNOSTIC_ROW,USABLE_DIRECTION_COMPLETE,176,1813.29,3.56,ea_mirror.log,run_20260711_145612/GOLD_HASH_H1_PAF_HISTORICAL_STABILITY_DZ_dz_w010_20230305_20230312/ea_mirror.log,run_id+case_id+event_time,EVENT_MATCHED,6,1,INCLUDED,,NO_RESOLUTION,,1816.46,1811.88,1814.35,12,1,INCLUDED,,SL_FIRST,10,1819.11,1811.88,1818.04,24,2,INCLUDED,,SL_FIRST,10,1835.69,1811.88,1831.56,48,3,INCLUDED,,SL_FIRST,10,1894.27,1811.88,1877.79,,,,
run_20260711_145612,10,dz_w010_20230305_20230312,2023.03.09 12:00:00,GOLD#,H1,ea_mirror.log,GOLD_HASH_H1_PAF_HISTORICAL_STABILITY_DZ_dz_w010_20230305_20230312,POSSIBLE_FIBO_PULLBACK,SELL,true,FIBO_PULLBACK_EMA,fibo_pullback_with_bearish_ema_context,NONE,NATIVE,ELIGIBLE_DIAGNOSTIC_ROW,USABLE_DIRECTION_COMPLETE,177,1817.03,2.57,ea_mirror.log,run_20260711_145612/GOLD_HASH_H1_PAF_HISTORICAL_STABILITY_DZ_dz_w010_20230305_20230312/ea_mirror.log,run_id+case_id+event_time,EVENT_MATCHED,6,0,INCLUDED,,SL_FIRST,1,1835.69,1815.43,1825.99,12,1,INCLUDED,,SL_FIRST,1,1835.69,1815.43,1831.56,24,1,INCLUDED,,SL_FIRST,1,1837.3,1815.43,1834.99,48,2,INCLUDED,,SL_FIRST,1,1894.27,1815.43,1889.64,,,,
run_20260711_145612,10,dz_w010_20230305_20230312,2023.03.09 14:00:00,GOLD#,H1,ea_mirror.log,GOLD_HASH_H1_PAF_HISTORICAL_STABILITY_DZ_dz_w010_20230305_20230312,POSSIBLE_FIBO_PULLBACK,SELL,true,FIBO_PULLBACK_EMA,fibo_pullback_with_bearish_ema_context,NONE,NATIVE,ELIGIBLE_DIAGNOSTIC_ROW,USABLE_DIRECTION_COMPLETE,178,1818.70,2.48,ea_mirror.log,run_20260711_145612/GOLD_HASH_H1_PAF_HISTORICAL_STABILITY_DZ_dz_w010_20230305_20230312/ea_mirror.log,run_id+case_id+event_time,EVENT_MATCHED,6,0,INCLUDED,,SL_FIRST,1,1835.69,1815.43,1834.97,12,1,INCLUDED,,SL_FIRST,1,1835.69,1815.43,1831.02,24,1,INCLUDED,,SL_FIRST,1,1844.99,1815.43,1842.49,48,2,INCLUDED,,SL_FIRST,1,1909.77,1815.43,1896.71,,,,
run_20260711_145612,11,dz_w011_20230312_20230319,2023.03.14 14:00:00,GOLD#,H1,ea_mirror.log,GOLD_HASH_H1_PAF_HISTORICAL_STABILITY_DZ_dz_w011_20230312_20230319,POSSIBLE_FIBO_PULLBACK,BUY,true,FIBO_PULLBACK_EMA,fibo_pullback_with_bullish_ema_context,NONE,NATIVE,ELIGIBLE_DIAGNOSTIC_ROW,USABLE_DIRECTION_COMPLETE,179,1904.15,4.89,ea_mirror.log,run_20260711_145612/GOLD_HASH_H1_PAF_HISTORICAL_STABILITY_DZ_dz_w011_20230312_20230319/ea_mirror.log,run_id+case_id+event_time,EVENT_MATCHED,6,0,INCLUDED,,SL_FIRST,1,1910.81,1895.39,1906.79,12,1,INCLUDED,,SL_FIRST,1,1910.81,1895.39,1903.69,24,1,INCLUDED,,SL_FIRST,1,1930.33,1885.7,1926.09,48,2,INCLUDED,,SL_FIRST,1,1937.33,1885.7,1922.56,,,,
run_20260711_145612,11,dz_w011_20230312_20230319,2023.03.14 16:00:00,GOLD#,H1,ea_mirror.log,GOLD_HASH_H1_PAF_HISTORICAL_STABILITY_DZ_dz_w011_20230312_20230319,POSSIBLE_FIBO_PULLBACK,BUY,true,FIBO_PULLBACK_EMA,fibo_pullback_with_bullish_ema_context,NONE,NATIVE,ELIGIBLE_DIAGNOSTIC_ROW,USABLE_DIRECTION_COMPLETE,180,1902.28,6.52,ea_mirror.log,run_20260711_145612/GOLD_HASH_H1_PAF_HISTORICAL_STABILITY_DZ_dz_w011_20230312_20230319/ea_mirror.log,run_id+case_id+event_time,EVENT_MATCHED,6,0,INCLUDED,,NO_RESOLUTION,,1910.23,1902.23,1903.87,12,1,INCLUDED,,NO_RESOLUTION,,1910.23,1899.92,1902.88,24,1,INCLUDED,,SL_FIRST,17,1930.33,1885.7,1927.11,48,2,INCLUDED,,SL_FIRST,17,1937.33,1885.7,1914.91,,,,
run_20260711_145612,11,dz_w011_20230312_20230319,2023.03.15 04:00:00,GOLD#,H1,ea_mirror.log,GOLD_HASH_H1_PAF_HISTORICAL_STABILITY_DZ_dz_w011_20230312_20230319,POSSIBLE_FIBO_PULLBACK,BUY,true,FIBO_PULLBACK_EMA,fibo_pullback_with_bullish_ema_context,NONE,NATIVE,ELIGIBLE_DIAGNOSTIC_ROW,USABLE_DIRECTION_COMPLETE,181,1903.69,5.48,ea_mirror.log,run_20260711_145612/GOLD_HASH_H1_PAF_HISTORICAL_STABILITY_DZ_dz_w011_20230312_20230319/ea_mirror.log,run_id+case_id+event_time,EVENT_MATCHED,6,0,INCLUDED,,SL_FIRST,5,1905.02,1885.7,1887.52,12,0,INCLUDED,,SL_FIRST,5,1930.33,1885.7,1924.39,24,1,INCLUDED,,SL_FIRST,5,1937.33,1885.7,1913.22,48,2,INCLUDED,,SL_FIRST,5,1937.33,1885.7,1930.97,,,,
run_20260711_145612,11,dz_w011_20230312_20230319,2023.03.15 09:00:00,GOLD#,H1,ea_mirror.log,GOLD_HASH_H1_PAF_HISTORICAL_STABILITY_DZ_dz_w011_20230312_20230319,POSSIBLE_FIBO_PULLBACK,BUY,true,FIBO_PULLBACK_EMA,fibo_pullback_with_bullish_ema_context,NONE,NATIVE,ELIGIBLE_DIAGNOSTIC_ROW,USABLE_DIRECTION_COMPLETE,182,1900.37,3.35,ea_mirror.log,run_20260711_145612/GOLD_HASH_H1_PAF_HISTORICAL_STABILITY_DZ_dz_w011_20230312_20230319/ea_mirror.log,run_id+case_id+event_time,EVENT_MATCHED,6,0,INCLUDED,,SL_FIRST,1,1930.33,1885.7,1926.09,12,0,INCLUDED,,SL_FIRST,1,1937.33,1885.7,1916.68,24,1,INCLUDED,,SL_FIRST,1,1937.33,1885.7,1919.03,48,2,INCLUDED,,SL_FIRST,1,1937.33,1885.7,1932.25,,,,
run_20260711_145612,11,dz_w011_20230312_20230319,2023.03.15 22:00:00,GOLD#,H1,ea_mirror.log,GOLD_HASH_H1_PAF_HISTORICAL_STABILITY_DZ_dz_w011_20230312_20230319,POSSIBLE_FIBO_PULLBACK,BUY,true,FIBO_PULLBACK_EMA,fibo_pullback_with_bullish_ema_context,NONE,NATIVE,ELIGIBLE_DIAGNOSTIC_ROW,USABLE_DIRECTION_COMPLETE,183,1916.68,10.95,ea_mirror.log,run_20260711_145612/GOLD_HASH_H1_PAF_HISTORICAL_STABILITY_DZ_dz_w011_20230312_20230319/ea_mirror.log,run_id+case_id+event_time,EVENT_MATCHED,6,1,INCLUDED,,NO_RESOLUTION,,1924.43,1907.49,1913.22,12,1,INCLUDED,,NO_RESOLUTION,,1924.43,1907.49,1921.81,24,2,INCLUDED,,TP_FIRST,16,1933.45,1907.49,1920.0,48,3,INCLUDED,,TP_FIRST,16,1990.78,1907.49,1976.93,,,,
run_20260711_145612,11,dz_w011_20230312_20230319,2023.03.16 03:00:00,GOLD#,H1,ea_mirror.log,GOLD_HASH_H1_PAF_HISTORICAL_STABILITY_DZ_dz_w011_20230312_20230319,POSSIBLE_FIBO_PULLBACK,BUY,true,FIBO_PULLBACK_EMA,fibo_pullback_with_bullish_ema_context,NONE,NATIVE,ELIGIBLE_DIAGNOSTIC_ROW,USABLE_DIRECTION_COMPLETE,184,1913.55,10.03,ea_mirror.log,run_20260711_145612/GOLD_HASH_H1_PAF_HISTORICAL_STABILITY_DZ_dz_w011_20230312_20230319/ea_mirror.log,run_id+case_id+event_time,EVENT_MATCHED,6,0,INCLUDED,,NO_RESOLUTION,,1920.64,1909.37,1916.66,12,0,INCLUDED,,TP_FIRST,11,1933.45,1909.37,1923.76,24,1,INCLUDED,,TP_FIRST,11,1933.45,1909.37,1927.37,48,2,INCLUDED,,TP_FIRST,11,1990.78,1909.37,1973.31,,,,
run_20260711_145612,11,dz_w011_20230312_20230319,2023.03.16 05:00:00,GOLD#,H1,ea_mirror.log,GOLD_HASH_H1_PAF_HISTORICAL_STABILITY_DZ_dz_w011_20230312_20230319,POSSIBLE_FIBO_PULLBACK,BUY,true,FIBO_PULLBACK_EMA,fibo_pullback_with_bullish_ema_context,NONE,NATIVE,ELIGIBLE_DIAGNOSTIC_ROW,USABLE_DIRECTION_COMPLETE,185,1911.43,8.80,ea_mirror.log,run_20260711_145612/GOLD_HASH_H1_PAF_HISTORICAL_STABILITY_DZ_dz_w011_20230312_20230319/ea_mirror.log,run_id+case_id+event_time,EVENT_MATCHED,6,0,INCLUDED,,NO_RESOLUTION,,1922.52,1912.26,1921.81,12,0,INCLUDED,,TP_FIRST,8,1933.45,1912.26,1918.73,24,1,INCLUDED,,TP_FIRST,8,1933.45,1912.26,1930.97,48,2,INCLUDED,,TP_FIRST,8,1990.78,1912.26,1988.15,,,,
