run_id,case_id,base_case_id,phase,symbol,timeframe,direction,volume,open_time,close_time,duration_minutes,open_price,close_price,sl,tp,profit,commission,swap,total_profit,exit_reason,magic_number,entry_comment,exit_comment,open_deal,close_deal
run_20260621_183001,EURUSD_H4_10000_train,EURUSD_H4_10000,train,EURUSD,H4,sell,0.01,2023-01-03 12:00:00,2023-01-04 10:07:40,1327.67,1.05467,1.0614,1.05467,2.0,-6.73,0.0,0.02,-6.71,SL,,FAT Breakout Sell,sl 1.06139,2,3
run_20260621_183001,EURUSD_H4_10000_train,EURUSD_H4_10000,train,EURUSD,H4,buy,0.01,2023-01-05 12:00:00,2023-01-05 16:56:40,296.67,1.06243,1.05356,1.06243,4.0,-8.87,0.0,0.0,-8.87,SL,,FAT Trend Buy,sl 1.05356,4,5
run_20260621_183001,EURUSD_H4_10000_train,EURUSD_H4_10000,train,EURUSD,H4,buy,0.01,2023-01-06 20:00:00,2023-01-12 15:30:01,8370.02,1.06385,1.07687,1.06385,6.0,13.02,0.0,-0.49,12.53,SL,,FAT Trend Buy,sl 1.07688,6,7
run_20260621_183001,EURUSD_H4_10000_train,EURUSD_H4_10000,train,EURUSD,H4,buy,0.01,2023-01-12 16:00:00,2023-01-12 16:53:28,53.47,1.08303,1.07581,1.08303,8.0,-7.22,0.0,0.0,-7.22,SL,,FAT Trend Buy,sl 1.07581,8,9
run_20260621_183001,EURUSD_H4_10000_train,EURUSD_H4_10000,train,EURUSD,H4,buy,0.01,2023-01-13 20:00:00,2023-01-23 14:10:26,14050.43,1.08288,1.0872,1.08288,10.0,4.32,0.0,-0.65,3.67,SL,,FAT Trend Buy,sl 1.08720,10,11
run_20260621_183001,EURUSD_H4_10000_train,EURUSD_H4_10000,train,EURUSD,H4,buy,0.01,2023-01-24 12:00:00,2023-01-25 12:14:05,1454.08,1.08614,1.08668,1.08614,12.0,0.54,0.0,-0.08,0.46,SL,,FAT Trend Buy,sl 1.08670,12,13
run_20260621_183001,EURUSD_H4_10000_train,EURUSD_H4_10000,train,EURUSD,H4,buy,0.01,2023-01-25 16:00:00,2023-01-25 18:10:27,130.45,1.08728,1.08778,1.08728,14.0,0.5,0.0,0.0,0.5,SL,,FAT Trend Buy,sl 1.08778,14,15
run_20260621_183001,EURUSD_H4_10000_train,EURUSD_H4_10000,train,EURUSD,H4,buy,0.01,2023-01-25 20:00:00,2023-01-31 07:58:38,7918.63,1.09002,1.08351,1.09002,16.0,-6.51,0.0,-0.49,-7.0,SL,,FAT Trend Buy,sl 1.08352,16,17
run_20260621_183001,EURUSD_H4_10000_train,EURUSD_H4_10000,train,EURUSD,H4,buy,0.01,2023-01-31 20:00:00,2023-02-01 22:03:41,1563.68,1.0866,1.09885,1.0866,18.0,12.25,0.0,-0.08,12.17,TP,,FAT Trend Buy,tp 1.09884,18,19
run_20260621_183001,EURUSD_H4_10000_train,EURUSD_H4_10000,train,EURUSD,H4,buy,0.01,2023-02-02 20:00:00,2023-02-03 15:48:42,1188.7,1.09097,1.08274,1.09097,20.0,-8.23,0.0,-0.08,-8.31,SL,,FAT Trend Buy,sl 1.08275,20,21
run_20260621_183001,EURUSD_H4_10000_train,EURUSD_H4_10000,train,EURUSD,H4,buy,0.01,2023-02-14 16:00:00,2023-02-15 15:24:39,1404.65,1.07618,1.06954,1.07618,22.0,-6.64,0.0,-0.08,-6.72,SL,,FAT Trend Buy,sl 1.06955,22,23
run_20260621_183001,EURUSD_H4_10000_train,EURUSD_H4_10000,train,EURUSD,H4,sell,0.01,2023-02-16 08:00:00,2023-02-17 17:12:17,1992.28,1.07046,1.06603,1.07046,24.0,4.43,0.0,0.02,4.45,SL,,FAT Trend Sell,sl 1.06602,24,25
run_20260621_183001,EURUSD_H4_10000_train,EURUSD_H4_10000,train,EURUSD,H4,sell,0.01,2023-02-17 20:00:00,2023-02-22 16:56:15,7016.25,1.06779,1.0661,1.06779,26.0,1.69,0.0,0.06,1.75,SL,,FAT Trend Sell,sl 1.06606,26,27
run_20260621_183001,EURUSD_H4_10000_train,EURUSD_H4_10000,train,EURUSD,H4,sell,0.01,2023-02-27 20:00:00,2023-03-01 11:04:04,2344.07,1.06004,1.06565,1.06004,28.0,-5.61,0.0,0.04,-5.57,SL,,FAT Trend Sell,sl 1.06564,28,29
run_20260621_183001,EURUSD_H4_10000_train,EURUSD_H4_10000,train,EURUSD,H4,sell,0.01,2023-03-02 12:00:00,2023-03-06 17:52:28,6112.47,1.06232,1.06883,1.06232,30.0,-6.51,0.0,0.04,-6.47,SL,,FAT Trend Sell,sl 1.06883,30,31
run_20260621_183001,EURUSD_H4_10000_train,EURUSD_H4_10000,train,EURUSD,H4,sell,0.01,2023-03-07 20:00:00,2023-03-10 15:34:31,4054.52,1.05666,1.06294,1.05666,32.0,-6.28,0.0,0.1,-6.18,SL,,FAT Trend Sell,sl 1.06294,32,33
run_20260621_183001,EURUSD_H4_10000_train,EURUSD_H4_10000,train,EURUSD,H4,sell,0.01,2023-03-15 16:00:00,2023-03-17 05:25:28,2245.47,1.05445,1.06431,1.05445,34.0,-9.86,0.0,0.08,-9.78,SL,,FAT Trend Sell,sl 1.06431,34,35
